Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,DNA replication-independent nucleosome assembly (GO:0006336),0.7371902837925566,0.9379687538793722,0.604,0.7910787769334549,1.0,9/37,9.49%,NPM1;NASP;CENPX;RBBP7;RBBP4;SMARCA5;CABIN1;CENPT;ATRX
prerank,neuromuscular junction development (GO:0007528),0.7269009599389313,0.9378899512518882,0.62,0.7910245448123794,1.0,12/24,18.98%,AGRN;DCTN1;F2R;DVL1;PDZRN3;PPFIBP1;UNC13B;CACNB3;PPFIBP2;LRP4;DNAJA3;ANK3
prerank,regulation of Notch signaling pathway (GO:0008593),0.762448006935202,0.9377666507872723,0.5935,0.7911217487536429,1.0,42/78,18.51%,ELF3;LLGL2;DLK1;EGFL7;NOTCH3;CD46;SREBF2;JAG1;NOTCH1;AKT1;ZMIZ1;YAP1;IL6ST;ARRDC1;RBPJ;CREBBP;TCIM;RFNG;POFUT1;SRC;METTL3;ITGB1BP1;MMP14;DLL1;YTHDF2;TSPAN14;NEURL1;SNW1;LFNG;TM2D3;BMP2K;WWP2;PDCD10;EPN2;STAT3;EGFR;MAML1;SYNJ2BP;ZBTB7A;GALNT11;EP300;AAK1
prerank,response to estradiol (GO:0032355),0.7328298826702379,0.9377315152469622,0.602,0.7908907091147808,1.0,16/36,20.35%,CTNNB1;ANXA1;SFRP1;RUVBL2;ZNF703;KAT5;STAT5B;GGT1;NRIP1;LCOR;STAT3;EGFR;FAM210B;GGT5;STRN3;NCOA3
prerank,vesicle organization (GO:0016050),0.7451548477242049,0.9376351587029433,0.5945,0.7908996180054315,1.0,29/46,18.86%,SQSTM1;PLEKHJ1;CAV1;LAMTOR1;SAR1A;CORO1A;CD34;WASL;LAPTM4B;ALS2CL;HOOK2;SORT1;FNBP1L;SAR1B;CHMP2B;DNM1;SRGN;HOOK3;ZFYVE16;EPS15;RAB22A;DNAJC13;WASHC4;CAV2;ARFGEF2;PHETA1;USP8;VPS11;RNF26
prerank,ameboidal-type cell migration (GO:0001667),0.7422129911565242,0.9375835258730497,0.598,0.7907422583036618,1.0,29/51,21.08%,PDLIM1;GPC3;SEMA3B;ANXA6;AKT1;PDXDC1;SEMA4G;SEMA5A;SEMA3C;SEMA6A;AMOTL1;SEMA4B;PKN1;PKN2;SEMA3A;CENPV;SGPL1;CORO1C;SEMA5B;SEMA6C;SEMA4C;SEMA3F;AMOTL2;PHACTR4;MEGF8;SRGAP2;GDNF;SEMA3D;SEMA6D
prerank,regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178),0.7339265092547484,0.9375236857046649,0.6095,0.7905974467932105,1.0,12/28,17.39%,TRPM4;GCG;HLA-DRB1;PIM3;CDK16;PPP3CB;STX4;ANO1;LRP5;CFTR;NR1H4;ADCY5
prerank,negative regulation of biomineral tissue development (GO:0070168),0.7282475443560315,0.9371889700193909,0.615,0.791483109048584,1.0,12/22,20.32%,TRPM4;GAS6;NOTCH1;ROCK2;ASPN;GREM1;PTK2B;SRGN;ROCK1;BCOR;ECM1;AHSG
prerank,regulation of Ras protein signal transduction (GO:0046578),0.7605537481021756,0.9371008732085234,0.5875,0.7914671658033253,1.0,42/86,15.15%,EPS8L2;SQSTM1;OGT;ARHGDIA;KANK2;EPS8L3;ARFGAP1;SHC1;NOTCH1;ARF6;EPS8;NOTCH2;GABARAP;MYO9B;GRB2;ERBIN;RAF1;LRRC59;ARHGEF2;LZTR1;AKAP13;ARHGDIB;ARHGAP17;DAB2IP;MADD;SGSM3;MFN2;DLC1;RAPGEF1;EPS8L1;NUP62;SPRY2;EPHB2;FBP1;CRKL;PLCE1;DENND4B;MAPKAP1;RDX;PDCD10;BCR;SH3BP1
prerank,positive regulation of ERK1 and ERK2 cascade (GO:0070374),0.7914304383681484,0.9370125545672995,0.664,0.7914366316575403,1.0,37/168,9.96%,PLA2G2A;CD74;CCL21;HMGB1;APOE;FGFR3;MIF;CIB1;APP;PHB2;DDT;PDGFRB;PDGFRA;MAPK3;PHB;HLA-DRB1;GAS6;ATP6AP1;NRP1;SHC1;CCL2;NOTCH1;PRKCZ;GLIPR2;LGALS9;RAP1A;FERMT2;HAND2;NOTCH2;NPNT;F2R;FGFR4;F2RL1;PDE8A;PYCARD;CCL15;PRKD2
prerank,"protein localization to chromosome, telomeric region (GO:0070198)",0.7250612183506012,0.9367400196843548,0.62,0.7920586357973344,1.0,10/15,23.14%,XRCC5;TPP1;TERF2IP;ATRX;TNKS;ACD;TNKS2;NABP2;TINF2;TERF2
prerank,endocardial cushion morphogenesis (GO:0003203),0.7267613564653745,0.9365708897554191,0.6275,0.7922984840375744,1.0,8/19,11.94%,NOTCH1;TGFBR2;ENG;ACVRL1;TBX2;MDM4;BMP4;BMPR1A
prerank,regulation of mitotic nuclear division (GO:0007088),0.7499703986667403,0.9364653592165645,0.591,0.7923306061891029,1.0,24/57,15.34%,DUSP1;AURKAIP1;PDGFRB;OBSL1;PIN1;MKI67;LCMT1;BMP4;INSR;CUL7;NUSAP1;NUP62;PRMT5;DAPK3;ANAPC15;CCDC8;EDN3;PHIP;TOM1L2;CCNB1;LRP5;CDK5RAP2;CDK13;CUL9
prerank,protein-containing complex subunit organization (GO:0043933),0.770831575215449,0.9363489166944551,0.612,0.7924002524119509,1.0,33/110,11.27%,ELOB;CD74;JCHAIN;CHCHD10;SLC9A3R1;PPP2R1A;TAPBP;VIL1;ST13;LAMC1;SPG7;HES1;CAPZA1;GPAA1;TSPAN4;SLC2A1;WASL;PICALM;YAP1;CAPG;TPR;TUBGCP2;CREBBP;CAPZA2;MDM4;VAMP3;OCLN;DNM1L;AFG3L2;TEAD2;CD2AP;VAMP2;PTK2B
prerank,negative regulation of cellular protein localization (GO:1903828),0.7286087795545834,0.9362956175896204,0.6095,0.7922402058244001,1.0,15/34,17.09%,CTNNA1;TAX1BP3;DNAJA1;NEDD4L;PICALM;ROCK2;LEPROT;NSFL1C;GOPC;ANKRD13A;GSK3B;LEPROTL1;COMMD1;SIN3A;CDT1
prerank,DNA strand elongation involved in DNA replication (GO:0006271),0.723241848422345,0.9362462643936267,0.6205,0.7920739002697026,1.0,11/18,20.43%,MCM7;PCNA;MCM3;POLD2;POLE;MCM4;LIG1;RFC4;POLE3;GINS2;LIG3
prerank,positive regulation of transcription of Notch receptor target (GO:0007221),0.7234728396003874,0.9362192725445803,0.6385,0.7918221470868037,1.0,10/17,18.22%,NOTCH3;PBX1;PLXND1;NOTCH1;RBPJ;CREBBP;SNW1;STAT1;MAML1;EP300
prerank,autophagosome assembly (GO:0000045),0.7454296390766229,0.9362047278187058,0.5965,0.7915240891344919,1.0,38/56,21.53%,VMP1;RAB1A;GABARAPL2;RAB7A;MAP1LC3B;ATP2A2;RAB1B;PACS2;GABARAP;MAP1LC3A;EMC6;MFN2;TP53INP2;NSFL1C;WIPI2;ULK1;UBQLN1;BECN1;TMEM41B;WDR45;STX12;ATG16L2;ATG12;WDR45B;ATG3;ATG2A;TP53INP1;ATG101;GABARAPL1;UBQLN2;ATG13;RB1CC1;ATG2B;RAB23;ULK2;WIPI1;TRAPPC8;ATG5
prerank,endocytic recycling (GO:0032456),0.7503702560117165,0.9360671786544359,0.5925,0.7916840850791893,1.0,42/52,22.15%,SNX3;EHD2;RAB7A;VPS51;VPS29;WASHC1;RAB17;ARF6;MICALL2;SNX17;RAB11B;RAB14;VPS35;RAB13;SNF8;EHD1;VPS39;ANKRD50;VPS26A;RAB11FIP3;CMTM6;ACAP2;KIAA1109;PTPN23;EPS15;ENTR1;SNX12;VPS35L;SNX4;SNX27;VPS52;VPS26C;WASHC2C;DENND1A;EHD4;RAB35;CCDC93;VPS53;EIPR1;LMTK2;RAB11FIP4;STX6
prerank,metanephros development (GO:0001656),0.7271791704647735,0.93603164416025,0.6195,0.7914691883444548,1.0,9/26,15.16%,PKD1;OSR1;CTSH;BASP1;PTCH1;BMP4;PKD2;NF1;NIPBL
prerank,microtubule nucleation (GO:0007020),0.7276648349231496,0.9359480213910287,0.624,0.7914249277639152,1.0,14/20,19.38%,CSNK1D;AKAP9;TUBGCP2;CLASP2;GOLGA2;TUBGCP6;TPX2;CLASP1;NDEL1;CCDC57;TUBG1;RANBP9;SLAIN2;CENPJ
prerank,regulation of cellular response to heat (GO:1900034),0.7583841774735379,0.9357190936768496,0.6035,0.7919050282272168,1.0,51/78,18.58%,HSP90AB1;HSPA8;HSP90AA1;HSBP1;YWHAE;PTGES3;HSPA1A;MAPK3;SEC13;DNAJB1;CD34;DNAJB6;BAG1;TPR;MAPK1;CREBBP;MAPKAPK2;HSPA1B;HSF1;CAMK2D;CRYAB;RPA1;RANBP2;NUP62;CAMK2G;MLST8;RPA3;HIKESHI;FKBP4;AKT1S1;NUP85;CCAR2;NUP50;GSK3B;NUP188;DNAJC7;NUP160;AAAS;NUP98;POM121;RAE1;HSPH1;IER5;NUP214;RPA2;NUP58;MTOR;POM121C;NUP93;EP300;ATM
prerank,cilium assembly (GO:0060271),0.8099972953209081,0.9357138757622812,0.732,0.7915785471700452,1.0,30/300,6.12%,FLNA;TUBA1A;TUBB;GSN;DYNLL1;TUBB4B;HSP90AA1;PPP2R1A;YWHAE;RAB1A;RAB11A;DYNLRB1;ARF4;DYNC1H1;ATP6V0D1;ACTR2;DCTN2;EHD2;PKD1;CSNK1D;PAFAH1B1;EXOC7;CSNK1E;SSNA1;NOTCH1;RAB17;DCTN3;YWHAG;ACTR3;DYNLL2
prerank,regulation of glucose import (GO:0046324),0.7380286311721758,0.9356692585867444,0.6045,0.7913836485192921,1.0,24/37,23.20%,ITLN1;SELENOS;AKT1;ARPP19;SORBS1;PEA15;AKT2;APPL2;OCLN;INSR;RHOQ;PIK3R1;C1QTNF12;GSK3A;CAPN10;PTPN11;OSBPL8;APPL1;IRS1;PRKCI;PID1;IRS2;GRB10;PRKAG2
prerank,ncRNA export from nucleus (GO:0097064),0.7360541863925846,0.9355016941054735,0.6055,0.7916459435348341,1.0,30/37,22.63%,NPM1;RAN;SEC13;TPR;SSB;RANBP2;NUP62;NCBP2;NUP85;NUP50;NUP188;NUP160;AAAS;NUP98;POM121;RAE1;NUP214;NUP58;TSC1;POM121C;NUP93;NUP133;NUP205;NUP54;XPOT;NUP153;NUP107;NUP43;NDC1;NOL6
prerank,positive regulation of carbohydrate metabolic process (GO:0045913),0.7260645613046798,0.9352334083128667,0.6203101550775387,0.7923118738356528,1.0,10/23,18.24%,APP;SLC4A4;PSEN1;MLXIPL;HIF1A;ENTPD5;INSR;PRKAA1;PFKFB2;ARNT
prerank,phosphatidic acid biosynthetic process (GO:0006654),0.7430385495653614,0.9350885333217015,0.5985,0.7924648111085839,1.0,18/48,16.67%,PLA2G2A;AGPAT2;GNPAT;AGPAT1;GPAT4;LPCAT4;PLA2G10;LIPH;DGKD;DGKZ;GPD1;DGKA;AGPAT3;DGKQ;GPD1L;LPCAT1;PLD2;PLD1
prerank,positive regulation of exocytosis (GO:0045921),0.7355457232683524,0.9347522041822498,0.619,0.7933095981789965,1.0,24/37,20.65%,SDC1;PDCD6IP;RAB7A;CHMP2A;ATP6AP1;SDC4;SDCBP;HGS;VPS4B;CLASP2;SNF8;SMPD3;VPS4A;RAB5A;TSG101;RAB3D;CLASP1;CFTR;RAB27A;STXBP5;ATP13A2;RAB2B;RAB9A;RAB15
prerank,regulation of brown fat cell differentiation (GO:0090335),0.7249277184899825,0.9347477943055988,0.644,0.7929785328456274,1.0,9/18,19.77%,HNRNPU;METRNL;ZBTB7B;RREB1;PIM1;TFE3;FNDC5;FTO;NAPEPLD
prerank,toll-like receptor 4 signaling pathway (GO:0034142),0.7244171409352452,0.934733027660359,0.625,0.7926841695092512,1.0,6/20,17.17%,S100A14;LGALS9;IRAK1;OAS1;CD14;NR1H4
prerank,establishment of protein localization to organelle (GO:0072594),0.7558707738889419,0.9341802632320978,0.614,0.7943345851066637,1.0,51/76,21.35%,PTTG1IP;RAN;PHB2;RAB11A;LAMP1;KPNB1;SEC13;TSC2;AKT1;IPO5;PINK1;HK2;CD68;TPR;IPO7;APPL2;RPAIN;TNPO1;IPO9;LAMP2;CSE1L;NUP62;HK1;NEURL1B;NUTF2;HIKESHI;NUP85;RALA;NUP50;PPP1R10;NUP188;TNPO2;POM121;TSPAN17;STAT3;NUP214;FAM53B;PEX19;IPO8;APPL1;POM121C;NUP93;FAM53C;PRICKLE1;NUP133;IPO13;NUP153;EIF4ENIF1;NXT1;NUP107;SYK
prerank,RNA 3'-end processing (GO:0031123),0.7545254550644337,0.9341715523314752,0.6125,0.7940186273852723,1.0,38/69,16.94%,SRSF5;SRSF3;SRSF2;SRSF6;SRSF7;SRSF11;RNPS1;RBM8A;CPSF1;PAPOLA;PABPN1;SRSF9;SRSF1;CHTOP;DDX39A;MAGOH;SRSF4;CPSF7;CASC3;SYMPK;WDR33;POLDIP3;EIF4A3;NUDT21;SRRM1;DHX38;THOC7;PCF11;NCBP2;TENT4A;THOC2;CSTF3;TUT4;RPRD1B;TENT2;RPRD1A;U2AF2;SLU7
prerank,negative regulation of cell differentiation (GO:0045596),0.791344922495468,0.9341174307535542,0.673,0.7938685537137244,1.0,60/190,11.88%,COL5A1;COL5A2;CALR;EFNA1;ZFP36L2;PDCD4;HNRNPU;ID2;PTBP1;HPN;TRPM4;CAV1;MEIS1;ANP32B;HES1;SFRP2;SFRP1;JAG1;NOTCH1;TRIO;PPP2CA;PTEN;OSR1;FERMT2;YAP1;PTCH1;NELFB;NFKBIA;NBR1;CCDC85B;ASXL1;SNAI2;SIRT2;ADAMTS7;XDH;WWTR1;HDAC7;NR1H3;DAB2IP;GREM1;CDK6;ITGAV;TRIB2;TBX3;BMP4;LRP3;ADIPOR1;SMAD3;DLL1;CRIM1;ABCA5;PTK2B;TGFBR1;ZADH2;SRA1;SPRY2;WDR61;YTHDF2;TWIST2;MEIS2
prerank,mitochondrial translational elongation (GO:0070125),0.7581267882232645,0.9339484780880165,0.6265,0.7941331045642298,1.0,64/89,16.98%,TUFM;MRPS21;MRPL41;AURKAIP1;GADD45GIP1;MRPL51;MRPL52;MRPS26;MRPL57;MRPS34;MRPL20;MRPL12;MRPL27;MRPL23;MRPL14;MRPL33;OXA1L;MRPL43;MRPS6;CHCHD1;MRPL55;MRPL34;MRPL28;MRPS7;MRPL54;MRPL22;MRPS18A;MRPS36;MRPS16;MRPL21;MRPL11;PTCD3;MRPL24;MRPL18;MRPS5;MRPL13;MRPL37;MRPS25;MRPL4;MRPS12;MRPL17;MRPS18C;MRPL16;MRPL36;MRPS15;MRPS11;MRPL40;MRPS2;MRPS33;MRPS18B;MRPS35;MRPL15;DAP3;MRPL42;MRPL3;MRPS23;MRPL2;MRPL32;MRPL35;MRPS27;ERAL1;MRPL47;MRPL10;MRPL9
prerank,mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427),0.7662785316459818,0.9338469038831856,0.616,0.7941347856622367,1.0,50/98,14.89%,HNRNPA2B1;SRSF5;SRSF3;SRSF2;SRSF6;SRSF7;SRSF11;RNPS1;RBM8A;CPSF1;SRSF9;SEC13;SRSF1;CHTOP;DDX39A;MAGOH;SRSF4;CASC3;TPR;UPF1;MCM3AP;NXF1;YTHDC1;SYMPK;WDR33;POLDIP3;SMG1;EIF4A3;SRRM1;ALKBH5;RANBP2;DHX38;SMG5;NUP62;THOC7;EIF4E;NCBP2;SMG7;RBM15B;NUP85;AGFG1;NUP50;NUP188;THOC2;SLBP;FYTTD1;NUP160;AAAS;NUP98;POM121
prerank,steroid metabolic process (GO:0008202),0.7693614173234001,0.9335608729528726,0.6225,0.7948216503310385,1.0,21/104,10.53%,TSPO;MSMO1;SCP2;FDFT1;DHCR24;CYP3A5;DHRS9;LGMN;DHRS11;ACAA1;GBA2;UGT2B17;LIPA;SULT1A1;VDR;SULT1E1;SULT2A1;HSD17B10;CYP27A1;LSS;HSD17B4
prerank,regulation of bone mineralization (GO:0030500),0.7497995056767925,0.9335462844535894,0.602,0.7945293502090798,1.0,19/56,14.51%,PKDCC;PTN;FBN2;TRPM4;ATRAID;OSR1;NBR1;BMPR2;DDR2;GREM1;BMP4;ISG15;ANO6;PTK2B;BMPR1A;ATP2B1;SRGN;TMEM119;BMP2K
prerank,plasma membrane bounded cell projection assembly (GO:0120031),0.803871756118819,0.9335405982953814,0.714,0.7942016776409787,1.0,32/265,6.12%,FLNA;MYLK;GSN;EZR;DYNLL1;CCL21;EMP1;ITGB1;RAC1;SLC9A3R1;VCL;RAP1B;RAB1A;FSCN1;RAB11A;ARF4;PMP22;ATP6V0D1;ACTR2;EHD2;PKD1;EMP3;NRP1;EXOC7;NOTCH1;RAB17;ARF6;SDCBP;RAP1A;CYFIP1;ACTR3;DYNLL2
prerank,canonical Wnt signaling pathway (GO:0060070),0.7529056386998756,0.9334604526363758,0.6035,0.7941487052654479,1.0,28/68,16.76%,CTNNB1;PPP1CA;CAV1;CSNK1A1;SFRP2;SFRP1;CSNK1E;FZD1;PTEN;TCF7L2;DVL3;PLPP3;RAB5A;FRZB;FZD5;DVL1;FZD7;DVL2;GSK3B;AXIN1;SCYL2;TCF7L1;LRP6;LRP5;FZD2;FZD8;RYK;RARG
prerank,hippo signaling (GO:0035329),0.7243486210497665,0.9334127069722484,0.623,0.7939667126504935,1.0,15/26,18.72%,YWHAE;YWHAB;DCHS1;MOB1A;YAP1;TEAD3;WWTR1;AMOTL1;TEAD2;DVL2;TJP1;FAT4;AMOTL2;CASP3;LATS1
prerank,"RNA splicing, via endonucleolytic cleavage and ligation (GO:0000394)",0.7211855201328774,0.933238769880293,0.6288144072036018,0.794242199324309,1.0,11/15,23.65%,CPSF1;RTRAF;DDX1;RTCB;TSEN34;TRPT1;ZBTB8OS;TSEN54;FAM98B;CPSF4;TSEN15
prerank,synaptic vesicle endocytosis (GO:0048488),0.735352137238979,0.9331293579175403,0.6175,0.7942883396231484,1.0,12/38,14.91%,DNM2;CANX;GAK;CEL;PICALM;VAMP2;NLGN2;SNCG;KIAA1109;DNM1;PIP5K1C;ITSN1
prerank,post-transcriptional gene silencing by RNA (GO:0035194),0.7238819932502296,0.9331122305359121,0.629,0.7940018360200602,1.0,14/20,20.17%,EIF6;CNOT1;MOV10;CELF1;TNRC6A;CNOT8;CNOT7;CNOT6;AGO2;TNRC6B;HELZ;AGO3;AGO1;WTIP
prerank,mitotic chromosome condensation (GO:0007076),0.7263684703761101,0.9329995750472253,0.622,0.7940489129497246,1.0,23/26,26.25%,SET;CSNK2B;AKAP8L;CHMP1A;SMC4;NUSAP1;CDK1;NCAPH2;CSNK2A1;TENT4A;CCNB1;NCAPD2;CSNK2A2;KMT5A;PLK1;RB1;PHF13;NCAPG;SMC2;CDCA5;NCAPD3;PHF8;NCAPG2
prerank,positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862),0.7395814808130506,0.9329486107397278,0.607,0.7938913308545501,1.0,13/47,11.94%,CSNK2B;RBPMS;LEFTY1;SDCBP;DAB2;ENG;SMAD4;BMPR2;ACVRL1;TWSG1;BMP4;TGFBR1;BMPR1A
prerank,positive regulation of phospholipase C activity (GO:0010863),0.7395748745817949,0.9329480415636976,0.6135,0.7935472182513329,1.0,9/43,11.40%,PHB2;PDGFRB;PDGFRA;PHB;FGFR1;GNAQ;EDNRA;PLCG1;HRAS
prerank,mitotic cell cycle phase transition (GO:0044772),0.794893179937855,0.9327705588647508,0.6945,0.7938334889561856,1.0,59/207,9.88%,TUBA1A;TUBB;DYNLL1;TUBB4B;HSP90AA1;SKP1;CCND2;DNM2;PPP1CB;PPP2R1A;CDKN1A;YWHAE;CCNI;NASP;DYNC1H1;KHDRBS1;DCTN2;UBE2S;PPP1R12B;CCND1;CHMP2A;ENSA;CSNK1D;PAFAH1B1;CSNK1E;SSNA1;CDC34;CCNG2;CDK4;DCTN3;EPS8;YWHAG;ARPP19;CDC16;UBE2C;USH1C;DYNC1I2;EIF4EBP1;DCTN1;AKAP9;OPTN;ACTR1A;PCM1;SFI1;PHLDA1;GSPT1;CLASP2;CCNG1;POLE;PRKACA;CCND3;CDK6;CUL4A;CDC25B;MAPRE1;PPP1R12A;FBXL15;NES;LCMT1
prerank,positive regulation of TOR signaling (GO:0032008),0.7340217020775469,0.9327590799373386,0.613,0.7935280034319967,1.0,16/40,13.70%,LAMTOR4;LAMTOR5;LAMTOR1;GAS6;RHEB;SEC13;GOLPH3;LAMTOR2;RRAGA;PIH1D1;PIP4P1;MLST8;TELO2;HDAC3;LAMTOR3;WDR59
prerank,axonal transport (GO:0098930),0.7332397960371145,0.9325596123456515,0.6155,0.7938990878803203,1.0,21/36,20.90%,BLOC1S1;SOD1;DST;DYNC1H1;PAFAH1B1;AP3D1;DCTN1;HIF1A;AP3S1;KIF1B;NEFL;RAB21;AP3M1;BLOC1S6;KIF3B;OPA1;SNAPIN;AP3B1;BLOC1S4;FBXW11;KIF1A
prerank,sphingolipid metabolic process (GO:0006665),0.7693517468382929,0.9324936347469852,0.6295,0.7937919242169715,1.0,50/114,15.40%,CTSA;PSAP;PPP2R1A;ASAH1;TECR;VAPA;NEU1;ELOVL1;SERINC1;GBA2;PLPP1;HEXB;HEXA;PPP2CA;SMPD4;CERS2;PDXDC1;SPTSSA;ENPP7;CERK;ESYT2;FUT3;PLPP3;CSNK1G2;PLPP2;GBA;SMPD3;SMPD1;GLTP;SUMF2;GLB1;PRKD2;DEGS1;ALDH3A2;GLA;SPTLC1;ORMDL1;CERS6;HACD3;ESYT1;UGCG;ARSA;SGPL1;CPTP;PPT1;CERS4;HACD2;SPTLC2;VAPB;ORMDL3
prerank,pyroptosis (GO:0070269),0.7221142660222359,0.932468838090608,0.6335,0.7935333665490354,1.0,6/19,18.88%,GSDMD;DHX9;NLRP1;GSDMB;NAIP;APIP
prerank,maturation of 5.8S rRNA (GO:0000460),0.7239253806785088,0.9322534155558336,0.6305,0.793958493714244,1.0,13/17,21.99%,EIF6;NSA2;PRKDC;EXOSC10;MTREX;C1D;LAS1L;PES1;FTSJ3;NOL9;EXOSC4;MPHOSPH6;RPF1
prerank,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146),0.7604388262927487,0.9322022755979219,0.6145,0.793791075449694,1.0,57/89,19.71%,SKP1;PSMB1;RBX1;PSME1;PSMB4;FBXW5;PSME2;PSMD8;PSMB3;PSMA7;PSMB5;PSMB7;PSMB6;PSMA1;PSMA4;PSMC5;PSMC3;PSMD2;PSMA2;PSMB2;PSMD13;PSMD4;PSMD3;PSMC1;PSMC6;PSMC4;PSMF1;PSMA3;PSMA5;CUL4A;FBXL15;FBXO9;PSMB8;PSMD7;PSMC2;FBXW4;FBXO17;FBXL5;PSMD6;CUL1;FBXL3;PSMD1;PSMD9;FBXL12;DMAC2;FBXL7;FBXO2;FBXO31;PSME4;PSME3;PSMD14;PSMD11;FBXL6;CUL4B;PSMD12;PSMD10;SKP2
prerank,negative regulation of phosphatase activity (GO:0010923),0.7254157649393834,0.9321602490835738,0.629,0.793598189730659,1.0,16/28,21.82%,CHP1;FKBP1A;PPP1R1B;PTPA;PPP1R15A;PPP1R35;BOD1;PPP1R11;URI1;TIPRL;GSK3B;SH3RF2;BOD1L1;STYXL1;CRY2;SEMA4D
prerank,regulation of double-strand break repair via homologous recombination (GO:0010569),0.7411869646490126,0.9320739595487897,0.625,0.7935662420671592,1.0,22/45,19.62%,FUS;ACTR2;PPP4C;FBH1;KDM1A;SIRT6;TERF2IP;PARP1;TP53BP1;MAGEF1;SMCHD1;PPP4R2;MAD2L2;SETD2;MMS19;RIF1;WDR48;RPA2;UBQLN4;MRNIP;SPIDR;SHLD2
prerank,positive regulation of peptidyl-lysine acetylation (GO:2000758),0.7196475219957897,0.9319628513455591,0.637,0.7936284437736552,1.0,10/20,19.02%,SOX4;MAPK3;RUVBL2;GLYR1;BRD7;PRKAA1;DIP2A;RPS6KA4;DIP2B;ARRB1
prerank,regulation of cytokinesis (GO:0032465),0.7591394366919739,0.9319521700272008,0.6285,0.7933201212464143,1.0,25/83,14.54%,CALM2;CALM1;RHOA;GIPC1;CDC42;CALM3;RAB11A;PIN1;SVIL;SH3GLB1;VPS4A;CDC25B;BECN1;GIT1;CUL3;PKN2;RAB11FIP3;PRPF40A;CENPV;SETD2;BIRC6;AURKB;MYO19;PLK2;ENTR1
prerank,mitochondrial translational termination (GO:0070126),0.757474995721344,0.9317949562366034,0.638,0.7935492209072303,1.0,64/89,16.98%,MRPS21;MRPL41;AURKAIP1;GADD45GIP1;MRPL51;MRPL52;MRPS26;MRPL57;MRPS34;MRPL20;MRPL12;MRPL27;MRPL23;MRPL14;MRPL33;OXA1L;MRPL43;MRPS6;CHCHD1;MRPL55;MRPL34;MRPL28;MRPS7;MRPL54;MRPL22;MRPS18A;MRPS36;MRPS16;MRPL21;MRPL11;PTCD3;MRPL24;MRPL18;MRPS5;MRPL13;MRPL37;MRPS25;MRPL4;MRPS12;MRPL17;MRPS18C;MRPL16;MRPL36;MRPS15;MRPS11;MRPL40;MRPS2;MRPS33;MRPS18B;MRPS35;MRPL15;DAP3;MRPL42;MRPL3;MRPS23;MRPL2;MRPL32;MRPL35;MRPS27;ERAL1;MRPL47;MRPL10;MRRF;MRPL9
prerank,calcium-mediated signaling using intracellular calcium source (GO:0035584),0.7219075223326856,0.9317383884327062,0.642,0.7934211847385175,1.0,8/21,16.79%,FIS1;BCAP31;PRNP;PRKACA;DEFB1;ADGRL1;PTPRJ;KDR
prerank,positive regulation of vasculature development (GO:1904018),0.7649168905462361,0.931724350373664,0.63,0.7931213630655662,1.0,36/102,13.79%,HSPB1;ITGB1;GRN;JUP;RHOB;MYDGF;VEGFA;PDCD6;BTG1;EMC10;RAMP2;SFRP2;XBP1;VEGFB;CD34;CDH5;CTSH;APLNR;SEMA5A;HK2;RRAS;GATA6;HIF1A;NINJ1;PRKD2;GAB1;MTDH;PLCG1;THBS1;HSPB6;AQP1;ETS1;PTGIS;SP1;ANXA3;HIPK1
prerank,negative regulation of type I interferon production (GO:0032480),0.7367761505263052,0.9314791297207152,0.6195,0.793626161800183,1.0,14/42,13.52%,PCBP2;PIN1;YY1;NPLOC4;TAX1BP1;IRF3;UBA7;PYCARD;ISG15;OTUD5;UFD1;PPM1B;MAVS;SIRPA
prerank,lymphocyte differentiation (GO:0030098),0.7563062848993504,0.9310253619814111,0.6135,0.7949120400700856,1.0,9/84,7.45%,SLC25A5;ITGB1;KLF6;SOX4;PBX1;TPD52;TCF3;HDAC5;CEBPG
prerank,regulation of gene silencing by miRNA (GO:0060964),0.747192706493881,0.9308972756445428,0.621,0.7950329296633033,1.0,46/62,20.23%,POLR2L;ZFP36;POLR2J;POLR2H;EIF4G1;POLR2E;POLR2F;POLR2I;SEC13;DHX9;POLR2G;PUM2;POLR2A;ELAVL1;TPR;PUM1;POLR2K;FXR1;POLR2B;RANBP2;NUP62;FMR1;TNRC6A;NUP85;POLR2C;NUP50;NUP188;NUP160;AAAS;NUP98;POM121;PPARG;STAT3;RAE1;AGO2;NUP214;NUP58;IPO8;POM121C;NUP93;NUP133;NUP205;AGO1;WTIP;NUP54;NUP153
prerank,regulation of carbohydrate catabolic process (GO:0043470),0.7340093742805665,0.9308542709196116,0.6245,0.7948403410908846,1.0,33/42,23.20%,PGAM1;EIF6;OGT;SCARB2;SEC13;TPR;HIF1A;RANBP2;NUP62;JMJD8;NUP85;NUP50;NUP188;NUP160;AAAS;NUP98;POM121;RAE1;NUP214;NUP58;PRKAG1;ZBTB7A;POM121C;NUP93;EP300;NUP133;NUP205;NUP54;NUP153;NUP107;NUP43;NDC1;PRKAG2
